Store,DayOfWeek,Date,Sales,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,WeekOfYear,competition_open,PromoOpen,lag1,lag7,rolling_3,rolling_7,diff1,diff7
562,3,2015-09-02,,1.0,1,0,1,b,c,1210.0,,,0.0,,,,2015.0,9.0,36.0,,,,19680.0,20303.0,18837.6,,
563,6,2015-08-01,,1.0,0,0,0,a,a,700.0,3.0,2015.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,5.0,17.25,5754.0,2232.0,4973.0,3844.285714285714,,
563,1,2015-08-17,,1.0,1,0,0,a,a,700.0,3.0,2015.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,5.0,18.0,,0.0,5326.0,4113.0,,
563,3,2015-09-02,,1.0,1,0,0,a,a,700.0,3.0,2015.0,1.0,10.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,6.0,18.5,,4988.0,5754.0,4935.6,,
564,6,2015-08-01,,1.0,0,0,0,d,c,6540.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,28.25,5924.0,5167.0,6150.333333333333,5266.428571428572,,
564,1,2015-08-17,,1.0,1,0,0,d,c,6540.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,29.0,,0.0,6168.5,5283.0,,
564,3,2015-09-02,,1.0,1,0,0,d,c,6540.0,,,1.0,14.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,29.5,,7283.0,5924.0,6339.6,,
565,6,2015-08-01,,1.0,0,0,0,a,c,160.0,7.0,2007.0,0.0,,,,2015.0,8.0,31.0,97.0,,8283.0,4367.0,7527.333333333333,6272.571428571428,,
565,1,2015-08-17,,1.0,1,0,0,a,c,160.0,7.0,2007.0,0.0,,,,2015.0,8.0,34.0,97.0,,,0.0,7610.5,6590.166666666667,,
565,3,2015-09-02,,1.0,1,0,0,a,c,160.0,7.0,2007.0,0.0,,,,2015.0,9.0,36.0,98.0,,,9035.0,8283.0,7908.2,,
566,6,2015-08-01,,1.0,0,0,0,a,a,3620.0,,,1.0,40.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,21.75,7202.0,3278.0,6091.0,4815.142857142857,,
566,1,2015-08-17,,1.0,1,0,1,a,a,3620.0,,,1.0,40.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,22.5,,0.0,6471.5,5071.333333333333,,
566,3,2015-09-02,,1.0,1,0,0,a,a,3620.0,,,1.0,40.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,23.0,,6563.0,7202.0,6085.6,,
567,6,2015-08-01,,1.0,0,0,0,c,a,1010.0,9.0,2012.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,35.0,51.25,8601.0,2631.0,6785.333333333333,5072.857142857143,,
567,1,2015-08-17,,1.0,1,0,0,c,a,1010.0,9.0,2012.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,35.0,52.0,,0.0,7292.0,5479.833333333333,,
567,3,2015-09-02,,1.0,1,0,0,c,a,1010.0,9.0,2012.0,1.0,18.0,2011.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,36.0,52.5,,7185.0,8601.0,6575.8,,
568,6,2015-08-01,,1.0,0,0,1,d,c,4270.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,31.5,6660.0,6205.0,6133.333333333333,5368.428571428572,,
568,1,2015-08-17,,1.0,1,0,1,d,c,4270.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,32.25,,0.0,6398.5,5229.0,,
568,3,2015-09-02,,1.0,1,0,1,d,c,4270.0,,,1.0,1.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,32.75,,7297.0,6660.0,6274.8,,
570,6,2015-08-01,,1.0,0,0,0,a,a,180.0,11.0,2006.0,0.0,,,,2015.0,8.0,31.0,105.0,,6102.0,1849.0,4728.333333333333,3695.5714285714284,,
570,1,2015-08-17,,1.0,1,0,0,a,a,180.0,11.0,2006.0,0.0,,,,2015.0,8.0,34.0,105.0,,,0.0,5005.0,4003.3333333333335,,
570,3,2015-09-02,,1.0,1,0,0,a,a,180.0,11.0,2006.0,0.0,,,,2015.0,9.0,36.0,106.0,,,5130.0,6102.0,4804.0,,
571,6,2015-08-01,,1.0,0,0,0,d,a,2110.0,11.0,1995.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,237.0,9.75,10677.0,11096.0,9077.666666666666,8326.57142857143,,
571,1,2015-08-17,,1.0,1,0,1,d,a,2110.0,11.0,1995.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,237.0,10.5,,0.0,9618.0,7865.0,,
571,3,2015-09-02,,1.0,1,0,1,d,a,2110.0,11.0,1995.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,238.0,11.0,,10543.0,10677.0,9438.0,,
572,6,2015-08-01,,1.0,0,0,0,d,c,9230.0,4.0,2004.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,136.0,70.5,8531.0,4950.0,7884.333333333333,6456.285714285715,,
572,1,2015-08-17,,1.0,1,0,0,d,c,9230.0,4.0,2004.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,136.0,71.25,,0.0,8148.5,6707.333333333333,,
572,3,2015-09-02,,1.0,1,0,0,d,c,9230.0,4.0,2004.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,137.0,71.75,,9474.0,8531.0,8048.8,,
573,6,2015-08-01,,1.0,0,0,0,a,a,1190.0,11.0,2012.0,1.0,36.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,33.0,22.75,4806.0,2712.0,4503.666666666667,3908.714285714286,,
573,1,2015-08-17,,1.0,1,0,1,a,a,1190.0,11.0,2012.0,1.0,36.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,33.0,23.5,,0.0,4552.0,4108.166666666667,,
573,3,2015-09-02,,1.0,1,0,1,a,a,1190.0,11.0,2012.0,1.0,36.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,34.0,24.0,,5697.0,4806.0,4929.8,,
574,6,2015-08-01,,1.0,0,0,0,d,a,4400.0,,,0.0,,,,2015.0,8.0,31.0,,,11592.0,8279.0,11193.333333333334,9742.57142857143,,
574,1,2015-08-17,,1.0,1,0,1,d,a,4400.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,11374.5,9986.5,,
574,3,2015-09-02,,1.0,1,0,1,d,a,4400.0,,,0.0,,,,2015.0,9.0,36.0,,,,14655.0,11592.0,11983.8,,
575,6,2015-08-01,,1.0,0,0,0,a,a,960.0,5.0,2008.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,87.0,64.5,7826.0,2195.0,7376.333333333333,5980.571428571428,,
575,1,2015-08-17,,1.0,1,0,1,a,a,960.0,5.0,2008.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,87.0,65.25,,0.0,7757.5,6611.5,,
575,3,2015-09-02,,1.0,1,0,1,a,a,960.0,5.0,2008.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,88.0,65.75,,9597.0,7826.0,7933.8,,
577,6,2015-08-01,,1.0,0,0,0,a,c,2270.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,35.0,7292.0,3931.0,5505.333333333333,4552.428571428572,,
577,1,2015-08-17,,1.0,1,0,1,a,c,2270.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,35.75,,0.0,5676.5,4656.0,,
577,3,2015-09-02,,1.0,1,0,0,a,c,2270.0,,,1.0,35.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,36.25,,6117.0,7292.0,5587.2,,
578,6,2015-08-01,,1.0,0,0,0,d,a,12700.0,4.0,2013.0,0.0,,,,2015.0,8.0,31.0,28.0,,13399.0,10119.0,13119.0,12233.714285714286,,
578,1,2015-08-17,,1.0,1,0,1,d,a,12700.0,4.0,2013.0,0.0,,,,2015.0,8.0,34.0,28.0,,,6685.0,12970.0,12586.166666666666,,
578,3,2015-09-02,,1.0,1,0,0,d,a,12700.0,4.0,2013.0,0.0,,,,2015.0,9.0,36.0,29.0,,,16584.0,13399.0,13766.4,,
579,6,2015-08-01,,1.0,0,0,0,c,a,20970.0,11.0,2012.0,0.0,,,,2015.0,8.0,31.0,33.0,,9654.0,6744.0,8656.333333333334,7457.428571428572,,
579,1,2015-08-17,,1.0,1,0,0,c,a,20970.0,11.0,2012.0,0.0,,,,2015.0,8.0,34.0,33.0,,,0.0,8891.5,7576.333333333333,,
579,3,2015-09-02,,1.0,1,0,0,c,a,20970.0,11.0,2012.0,0.0,,,,2015.0,9.0,36.0,34.0,,,10482.0,9654.0,9091.6,,
580,6,2015-08-01,,1.0,0,0,0,a,c,170.0,2.0,2009.0,0.0,,,,2015.0,8.0,31.0,78.0,,12253.0,8149.0,10154.0,8434.142857142857,,
580,1,2015-08-17,,1.0,1,0,1,a,c,170.0,2.0,2009.0,0.0,,,,2015.0,8.0,34.0,78.0,,,0.0,10624.0,8481.666666666666,,
580,3,2015-09-02,,1.0,1,0,0,a,c,170.0,2.0,2009.0,0.0,,,,2015.0,9.0,36.0,79.0,,,10848.0,12253.0,10178.0,,
581,6,2015-08-01,,1.0,0,0,0,a,a,7250.0,12.0,2013.0,0.0,,,,2015.0,8.0,31.0,20.0,,6455.0,2183.0,6134.0,5317.428571428572,,
581,1,2015-08-17,,1.0,1,0,1,a,a,7250.0,12.0,2013.0,0.0,,,,2015.0,8.0,34.0,20.0,,,0.0,6101.0,5839.833333333333,,
581,3,2015-09-02,,1.0,1,0,1,a,a,7250.0,12.0,2013.0,0.0,,,,2015.0,9.0,36.0,21.0,,,8866.0,6455.0,7007.8,,
582,6,2015-08-01,,1.0,0,0,1,a,a,120.0,,,0.0,,,,2015.0,8.0,31.0,,,7463.0,4065.0,7172.333333333333,6133.0,,
582,1,2015-08-17,,1.0,1,0,1,a,a,120.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,7499.0,6477.666666666667,,
582,3,2015-09-02,,1.0,1,0,1,a,a,120.0,,,0.0,,,,2015.0,9.0,36.0,,,,9184.0,7463.0,7773.2,,
584,6,2015-08-01,,1.0,0,0,1,d,a,1360.0,,,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,59.0,6487.0,4515.0,5873.0,4977.571428571428,,
584,1,2015-08-17,,1.0,1,0,1,d,a,1360.0,,,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,59.75,,0.0,5894.0,5054.666666666667,,
584,3,2015-09-02,,1.0,1,0,1,d,a,1360.0,,,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,60.25,,6617.0,6487.0,6065.6,,
585,6,2015-08-01,,1.0,0,0,0,d,c,440.0,4.0,2014.0,0.0,,,,2015.0,8.0,31.0,16.0,,8122.0,3108.0,6330.333333333333,4785.857142857143,,
585,1,2015-08-17,,1.0,1,0,1,d,c,440.0,4.0,2014.0,0.0,,,,2015.0,8.0,34.0,16.0,,,0.0,6992.5,5065.5,,
585,3,2015-09-02,,1.0,1,0,0,d,c,440.0,4.0,2014.0,0.0,,,,2015.0,9.0,36.0,17.0,,,5997.0,8122.0,6078.6,,
586,6,2015-08-01,,1.0,0,0,0,a,c,250.0,10.0,2008.0,0.0,,,,2015.0,8.0,31.0,82.0,,17879.0,10531.0,17584.666666666668,14169.857142857143,,
586,1,2015-08-17,,1.0,1,0,0,a,c,250.0,10.0,2008.0,0.0,,,,2015.0,8.0,34.0,82.0,,,0.0,17093.0,14776.333333333334,,
586,3,2015-09-02,,1.0,1,0,0,a,c,250.0,10.0,2008.0,0.0,,,,2015.0,9.0,36.0,83.0,,,18520.0,17879.0,17731.6,,
587,6,2015-08-01,,1.0,0,0,0,d,c,330.0,9.0,2006.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,107.0,52.25,12025.0,12230.0,11894.333333333334,10696.142857142857,,
587,1,2015-08-17,,1.0,1,0,1,d,c,330.0,9.0,2006.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,107.0,53.0,,0.0,11783.5,10440.5,,
587,3,2015-09-02,,1.0,1,0,1,d,c,330.0,9.0,2006.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,108.0,53.5,,15328.0,12025.0,12528.6,,
588,6,2015-08-01,,1.0,0,0,0,d,c,15720.0,3.0,2010.0,0.0,,,,2015.0,8.0,31.0,65.0,,8256.0,4770.0,7436.0,5990.142857142857,,
588,1,2015-08-17,,1.0,1,0,1,d,c,15720.0,3.0,2010.0,0.0,,,,2015.0,8.0,34.0,65.0,,,0.0,7990.0,6193.5,,
588,3,2015-09-02,,1.0,1,0,0,d,c,15720.0,3.0,2010.0,0.0,,,,2015.0,9.0,36.0,66.0,,,8047.0,8256.0,7432.2,,
589,6,2015-08-01,,1.0,0,0,1,a,c,360.0,,,1.0,18.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,,27.25,8001.0,2733.0,6962.333333333333,5426.285714285715,,
589,1,2015-08-17,,1.0,1,0,1,a,c,360.0,,,1.0,18.0,2013.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,,28.0,,0.0,7074.5,5875.166666666667,,
589,3,2015-09-02,,1.0,1,0,1,a,c,360.0,,,1.0,18.0,2013.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,,28.5,,8041.0,8001.0,7050.2,,
590,6,2015-08-01,,1.0,0,0,0,d,c,4520.0,9.0,2010.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,59.0,24.0,7250.0,6271.0,6144.0,5329.571428571428,,
590,1,2015-08-17,,1.0,1,0,1,d,c,4520.0,9.0,2010.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,59.0,24.75,,0.0,6452.0,5172.666666666667,,
590,3,2015-09-02,,1.0,1,0,1,d,c,4520.0,9.0,2010.0,1.0,31.0,2013.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,60.0,25.25,,6976.0,7250.0,6207.2,,
591,6,2015-08-01,,1.0,0,0,0,a,c,3340.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,,38.25,8600.0,4533.0,7304.666666666667,6057.142857142857,,
591,1,2015-08-17,,1.0,1,0,1,a,c,3340.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,,39.0,,0.0,7675.0,6311.166666666667,,
591,3,2015-09-02,,1.0,1,0,1,a,c,3340.0,,,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,,39.5,,8208.0,8600.0,7573.4,,
592,6,2015-08-01,,1.0,0,0,0,a,a,2540.0,6.0,2005.0,0.0,,,,2015.0,8.0,31.0,122.0,,5226.0,1871.0,4932.666666666667,3826.1428571428573,,
592,1,2015-08-17,,1.0,1,0,0,a,a,2540.0,6.0,2005.0,0.0,,,,2015.0,8.0,34.0,122.0,,,0.0,5242.5,4152.0,,
592,3,2015-09-02,,1.0,1,0,0,a,a,2540.0,6.0,2005.0,0.0,,,,2015.0,9.0,36.0,123.0,,,5387.0,5226.0,4982.4,,
593,6,2015-08-01,,1.0,0,0,0,a,c,33060.0,3.0,2010.0,0.0,,,,2015.0,8.0,31.0,65.0,,11333.0,5543.0,11276.0,8802.57142857143,,
593,1,2015-08-17,,1.0,1,0,1,a,c,33060.0,3.0,2010.0,0.0,,,,2015.0,8.0,34.0,65.0,,,0.0,11952.0,9345.833333333334,,
593,3,2015-09-02,,1.0,1,0,0,a,c,33060.0,3.0,2010.0,0.0,,,,2015.0,9.0,36.0,66.0,,,12273.0,11333.0,11215.0,,
597,6,2015-08-01,,1.0,0,0,0,a,a,150.0,9.0,2008.0,1.0,1.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,83.0,43.5,6990.0,4594.0,6432.666666666667,5352.0,,
597,1,2015-08-17,,1.0,1,0,1,a,a,150.0,9.0,2008.0,1.0,1.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,83.0,44.25,,0.0,6605.5,5478.333333333333,,
597,3,2015-09-02,,1.0,1,0,1,a,a,150.0,9.0,2008.0,1.0,1.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,84.0,44.75,,6930.0,6990.0,6574.0,,
598,6,2015-08-01,,1.0,0,0,0,c,a,550.0,12.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,20.0,9.75,6675.0,5468.0,6523.333333333333,5532.428571428572,,
598,1,2015-08-17,,1.0,1,0,1,c,a,550.0,12.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,20.0,10.5,,0.0,6852.5,5543.166666666667,,
598,3,2015-09-02,,1.0,1,0,1,c,a,550.0,12.0,2013.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,21.0,11.0,,6970.0,6675.0,6651.8,,
600,6,2015-08-01,,1.0,0,0,0,d,c,17340.0,6.0,2010.0,1.0,9.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,62.0,53.5,12377.0,6020.0,10170.0,7812.285714285715,,
600,1,2015-08-17,,1.0,1,0,1,d,c,17340.0,6.0,2010.0,1.0,9.0,2011.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,62.0,54.25,,0.0,10843.0,8111.0,,
600,3,2015-09-02,,1.0,1,0,0,d,c,17340.0,6.0,2010.0,1.0,9.0,2011.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,63.0,54.75,,10259.0,12377.0,9733.2,,
601,6,2015-08-01,,1.0,0,0,1,d,a,8220.0,4.0,2014.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,16.0,52.25,6153.0,5273.0,5299.333333333333,4858.285714285715,,
601,1,2015-08-17,,1.0,1,0,1,d,a,8220.0,4.0,2014.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,16.0,53.0,,0.0,5701.0,4789.166666666667,,
601,3,2015-09-02,,1.0,1,0,1,d,a,8220.0,4.0,2014.0,1.0,14.0,2011.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,17.0,53.5,,7173.0,6153.0,5747.0,,
602,6,2015-08-01,,1.0,0,0,1,a,a,2710.0,7.0,2001.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,169.0,38.25,7701.0,4912.0,7134.333333333333,6096.571428571428,,
602,1,2015-08-17,,1.0,1,0,1,a,a,2710.0,7.0,2001.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,169.0,39.0,,0.0,7354.0,6294.0,,
602,3,2015-09-02,,1.0,1,0,1,a,a,2710.0,7.0,2001.0,1.0,22.0,2012.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,170.0,39.5,,8202.0,7701.0,7552.8,,
603,6,2015-08-01,,1.0,0,0,0,a,a,340.0,4.0,2007.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,100.0,64.5,9432.0,6201.0,8861.666666666666,7352.714285714285,,
603,1,2015-08-17,,1.0,1,0,1,a,a,340.0,4.0,2007.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,100.0,65.25,,0.0,9072.5,7544.666666666667,,
603,3,2015-09-02,,1.0,1,0,1,a,a,340.0,4.0,2007.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,101.0,65.75,,9679.0,9432.0,9053.6,,
604,6,2015-08-01,,1.0,0,0,0,d,a,10950.0,3.0,2014.0,0.0,,,,2015.0,8.0,31.0,17.0,,8422.0,6307.0,8154.0,7072.857142857143,,
604,1,2015-08-17,,1.0,1,0,1,d,a,10950.0,3.0,2014.0,0.0,,,,2015.0,8.0,34.0,17.0,,,0.0,8047.5,7200.5,,
604,3,2015-09-02,,1.0,1,0,1,d,a,10950.0,3.0,2014.0,0.0,,,,2015.0,9.0,36.0,18.0,,,10651.0,8422.0,8640.6,,
605,6,2015-08-01,,1.0,0,0,0,d,a,10310.0,4.0,2003.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,148.0,70.5,9969.0,7358.0,9335.0,7825.857142857143,,
605,1,2015-08-17,,1.0,1,0,1,d,a,10310.0,4.0,2003.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,148.0,71.25,,0.0,9796.0,7903.833333333333,,
605,3,2015-09-02,,1.0,1,0,1,d,a,10310.0,4.0,2003.0,1.0,37.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,149.0,71.75,,10833.0,9969.0,9484.6,,
610,6,2015-08-01,,1.0,0,0,0,a,a,660.0,1.0,2007.0,0.0,,,,2015.0,8.0,31.0,103.0,,4209.0,2049.0,4300.666666666667,3700.5714285714284,,
610,1,2015-08-17,,1.0,1,0,0,a,a,660.0,1.0,2007.0,0.0,,,,2015.0,8.0,34.0,103.0,,,0.0,4218.5,3975.8333333333335,,
610,3,2015-09-02,,1.0,1,0,0,a,a,660.0,1.0,2007.0,0.0,,,,2015.0,9.0,36.0,104.0,,,6096.0,4209.0,4771.0,,
611,6,2015-08-01,,1.0,0,0,0,a,a,8080.0,12.0,2002.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,152.0,9.75,6686.0,6598.0,6587.666666666667,5954.142857142857,,
611,1,2015-08-17,,1.0,1,0,1,a,a,8080.0,12.0,2002.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,152.0,10.5,,0.0,6488.5,5846.833333333333,,
611,3,2015-09-02,,1.0,1,0,1,a,a,8080.0,12.0,2002.0,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,153.0,11.0,,7739.0,6686.0,7016.2,,
612,6,2015-08-01,,1.0,0,0,0,d,c,2490.0,11.0,2012.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,33.0,72.0,8161.0,6685.0,8000.666666666667,6993.714285714285,,
612,1,2015-08-17,,1.0,1,0,1,d,c,2490.0,11.0,2012.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,33.0,72.75,,0.0,8005.5,7045.166666666667,,
612,3,2015-09-02,,1.0,1,0,1,d,c,2490.0,11.0,2012.0,1.0,31.0,2009.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,34.0,73.25,,10515.0,8161.0,8454.2,,
615,6,2015-08-01,,1.0,0,0,1,d,a,730.0,8.0,2007.0,0.0,,,,2015.0,8.0,31.0,96.0,,10520.0,7456.0,10591.666666666666,9059.142857142857,,
615,1,2015-08-17,,1.0,1,0,1,d,a,730.0,8.0,2007.0,0.0,,,,2015.0,8.0,34.0,96.0,,,0.0,10299.0,9326.333333333334,,
615,3,2015-09-02,,1.0,1,0,1,d,a,730.0,8.0,2007.0,0.0,,,,2015.0,9.0,36.0,97.0,,,12928.0,10520.0,11191.6,,
616,6,2015-08-01,,1.0,0,0,0,a,c,3040.0,8.0,2011.0,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,8.0,31.0,48.0,59.0,11786.0,4487.0,9155.666666666666,7180.0,,
616,1,2015-08-17,,1.0,1,0,0,a,c,3040.0,8.0,2011.0,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,8.0,34.0,48.0,59.75,,0.0,9961.5,7628.833333333333,,
616,3,2015-09-02,,1.0,1,0,0,a,c,3040.0,8.0,2011.0,1.0,35.0,2010.0,"Mar,Jun,Sept,Dec",2015.0,9.0,36.0,49.0,60.25,,9935.0,11786.0,9154.6,,
618,6,2015-08-01,,1.0,0,0,1,d,c,9910.0,,,0.0,,,,2015.0,8.0,31.0,,,9397.0,8281.0,8536.333333333334,7465.428571428572,,
618,1,2015-08-17,,1.0,1,0,1,d,c,9910.0,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,8793.0,7329.5,,
618,3,2015-09-02,,1.0,1,0,1,d,c,9910.0,,,0.0,,,,2015.0,9.0,36.0,,,,10393.0,9397.0,8795.4,,
619,6,2015-08-01,,1.0,0,0,0,a,a,1600.0,6.0,2006.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,31.0,110.0,68.5,7384.0,2235.0,6671.0,4922.142857142857,,
619,1,2015-08-17,,1.0,1,0,1,a,a,1600.0,6.0,2006.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,8.0,34.0,110.0,69.25,,0.0,7367.5,5370.0,,
619,3,2015-09-02,,1.0,1,0,1,a,a,1600.0,6.0,2006.0,1.0,45.0,2009.0,"Feb,May,Aug,Nov",2015.0,9.0,36.0,111.0,69.75,,6358.0,7384.0,6444.0,,
620,6,2015-08-01,,1.0,0,0,0,d,c,5440.0,,,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,,9.75,12074.0,10289.0,10541.666666666666,8734.714285714286,,
620,1,2015-08-17,,1.0,1,0,1,d,c,5440.0,,,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,8.0,34.0,,10.5,,0.0,11025.0,8475.666666666666,,
620,3,2015-09-02,,1.0,1,0,1,d,c,5440.0,,,1.0,40.0,2014.0,"Jan,Apr,Jul,Oct",2015.0,9.0,36.0,,11.0,,10388.0,12074.0,10170.8,,
621,6,2015-08-01,,1.0,0,0,0,a,a,30.0,7.0,2002.0,0.0,,,,2015.0,8.0,31.0,157.0,,7296.0,4853.0,6467.333333333333,5433.857142857143,,
621,1,2015-08-17,,1.0,1,0,0,a,a,30.0,7.0,2002.0,0.0,,,,2015.0,8.0,34.0,157.0,,,0.0,6566.5,5530.666666666667,,
621,3,2015-09-02,,1.0,1,0,0,a,a,30.0,7.0,2002.0,0.0,,,,2015.0,9.0,36.0,158.0,,,6966.0,7296.0,6636.8,,
622,6,2015-08-01,,1.0,0,0,0,a,c,,,,0.0,,,,2015.0,8.0,31.0,,,6306.0,2644.0,5681.333333333333,4295.285714285715,,
622,1,2015-08-17,,1.0,1,0,1,a,c,,,,0.0,,,,2015.0,8.0,34.0,,,,0.0,5859.0,4570.5,,
622,3,2015-09-02,,1.0,1,0,0,a,c,,,,0.0,,,,2015.0,9.0,36.0,,,,5413.0,6306.0,5484.6,,
623,6,2015-08-01,,1.0,0,0,0,a,a,4080.0,3.0,2011.0,1.0,13.0,2010.0,"Jan,Apr,Jul,Oct",2015.0,8.0,31.0,53.0,64.5,9636.0,3948.0,8135.0,6358.0,,
